ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
2116,Obaid Al-Rumaithi,M,16.0,179.0,60.0,United Arab Emirates,UAE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Breaststroke,
2116,Obaid Al-Rumaithi,M,16.0,179.0,60.0,United Arab Emirates,UAE,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
2136,Saleh Ahmed Al-Saydan,M,17.0,170.0,70.0,Saudi Arabia,KSA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,
2137,Abdul Nasser Al-Sayegh,M,17.0,180.0,70.0,Kuwait,KUW,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",
2137,Abdul Nasser Al-Sayegh,M,17.0,180.0,70.0,Kuwait,KUW,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",
2159,Barakat Salim Al-Sharji,M,16.0,178.0,60.0,Oman,OMA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,
2159,Barakat Salim Al-Sharji,M,16.0,178.0,60.0,Oman,OMA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
2163,Hesham Al-Shehabi,M,16.0,172.0,71.0,Bahrain,BRN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,
2175,Saqer Al-Surayei,M,16.0,175.0,65.0,Kuwait,KUW,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",
2175,Saqer Al-Surayei,M,16.0,175.0,65.0,Kuwait,KUW,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",
2181,Majed Al-Taqi,M,14.0,165.0,65.0,Kuwait,KUW,1984 Summer,1984,Summer,Los Angeles,Diving,Diving Men's Springboard,
2186,Mohamed Fahad Al-Thuwani,M,17.0,173.0,70.0,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Individual",
2186,Mohamed Fahad Al-Thuwani,M,17.0,173.0,70.0,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",
2195,Buthayna Eid Al-Yaqoubi,F,17.0,155.0,45.0,Oman,OMA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,
2226,"Danielle Remilekun B. ""Danni"" Alakija",F,16.0,182.0,71.0,Fiji,FIJ,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,
2254,Burhan Alanku,M,17.0,170.0,68.0,Turkey,TUR,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,
2261,Osama Mohammed Ye Alarag,M,16.0,175.0,72.0,Qatar,QAT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,
2348,Johnny Albertsen,M,16.0,170.0,75.0,Denmark,DEN,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
2361,Alan Jacob Alborn,M,17.0,178.0,61.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
2361,Alan Jacob Alborn,M,17.0,178.0,61.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
2361,Alan Jacob Alborn,M,17.0,178.0,61.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
2378,Sylvia Albrecht (-Heckendorf),F,17.0,165.0,57.0,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
2378,Sylvia Albrecht (-Heckendorf),F,17.0,165.0,57.0,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 1,500 metres",
2378,Sylvia Albrecht (-Heckendorf),F,17.0,165.0,57.0,East Germany,GDR,1980 Winter,1980,Winter,Lake Placid,Speed Skating,"Speed Skating Women's 3,000 metres",
2386,"Tenley Emma Albright (-Gardiner, -Blakely)",F,16.0,,,United States,USA,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,Silver
2397,Mara Jos Alcal Izguerra,F,16.0,164.0,51.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Springboard,
2397,Mara Jos Alcal Izguerra,F,16.0,164.0,51.0,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Diving,Diving Women's Platform,
2443,"Joan ""Jody"" Alderson (-Braskamp)",F,17.0,170.0,59.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,
2443,"Joan ""Jody"" Alderson (-Braskamp)",F,17.0,170.0,59.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
2461,Ana Feio da Gama Alegria,F,15.0,177.0,65.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,
2461,Ana Feio da Gama Alegria,F,15.0,177.0,65.0,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Butterfly,
2513,Galina Aleksandrovna Alekseyeva,F,17.0,157.0,50.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Diving,Diving Women's Platform,Bronze
2514,Lyubov Alekseyeva,F,17.0,154.0,47.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,
2573,Jane Elizabeth Alexander,F,17.0,162.0,52.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,
2573,Jane Elizabeth Alexander,F,17.0,162.0,52.0,Great Britain,GBR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,
2637,Laurent Paul Alfred,M,17.0,,,United States Virgin Islands,ISV,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,
2637,Laurent Paul Alfred,M,17.0,,,United States Virgin Islands,ISV,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,
2637,Laurent Paul Alfred,M,17.0,,,United States Virgin Islands,ISV,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,
2640,runn Alfresdttir,F,15.0,,,Iceland,ISL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 100 metres Butterfly,
2640,runn Alfresdttir,F,15.0,,,Iceland,ISL,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Butterfly,
2673,Csaba Ali,M,17.0,175.0,72.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
2673,Csaba Ali,M,17.0,175.0,72.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Individual Medley,
2707,Zourah Mohamed Ali,F,17.0,162.0,53.0,Djibouti,DJI,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,
2715,mile Ali Khan,M,17.0,180.0,69.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,
2715,mile Ali Khan,M,17.0,180.0,69.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
2720,Roda Ali Wais,F,16.0,158.0,52.0,Djibouti,DJI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,
2762,Margarita Sergeyevna Aliychuk,F,17.0,174.0,48.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
2784,Fatim Alkrmova,F,14.0,175.0,60.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
2813,Lesley Allardice,F,15.0,162.0,50.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
2813,Lesley Allardice,F,15.0,162.0,50.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,
2813,Lesley Allardice,F,15.0,162.0,50.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
2813,Lesley Allardice,F,15.0,162.0,50.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
2843,Hayley Jane Allen,F,17.0,164.0,48.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Platform,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Floor Exercise,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Horse Vault,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Uneven Bars,
2860,Monique Marie Allen,F,16.0,157.0,46.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,
2867,Roseanne Allen,F,17.0,170.0,77.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,
2867,Roseanne Allen,F,17.0,170.0,77.0,Canada,CAN,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,
2869,"Scott Ethan ""Scotty"" Allen",M,14.0,163.0,69.0,United States,USA,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Men's Singles,Bronze
2884,Patricia Kim Alletson,F,17.0,,,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,
2888,Damian Arthur Christopher Alleyne,M,17.0,180.0,84.0,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,
2888,Damian Arthur Christopher Alleyne,M,17.0,180.0,84.0,Barbados,BAR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,
2929,Lynne Marie Allsup (-Olson),F,15.0,163.0,59.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
2932,Bradley Kevin Ally,M,17.0,182.0,73.0,Barbados,BAR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Breaststroke,
2932,Bradley Kevin Ally,M,17.0,182.0,73.0,Barbados,BAR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Breaststroke,
2932,Bradley Kevin Ally,M,17.0,182.0,73.0,Barbados,BAR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,
2932,Bradley Kevin Ally,M,17.0,182.0,73.0,Barbados,BAR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Team All-Around,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,
2959,Lenke Almsi,F,15.0,148.0,40.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
2962,Zsuzsa Almssy,F,13.0,158.0,60.0,Hungary,HUN,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Women's Singles,
2962,Zsuzsa Almssy,F,17.0,158.0,60.0,Hungary,HUN,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Women's Singles,
2977,Luiza Tavares de Almeida,F,16.0,168.0,58.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Individual",
3081,Tabea Lara Alt,F,16.0,158.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
3081,Tabea Lara Alt,F,16.0,158.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
3081,Tabea Lara Alt,F,16.0,158.0,50.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
3083,Flix Altamirano Medina,M,17.0,165.0,64.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",
3096,Katharina Althaus,F,17.0,157.0,52.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Women's Normal Hill, Individual",
3118,Jeannette Eleanor Altwegg (-Wirz),F,17.0,,,Great Britain,GBR,1948 Winter,1948,Winter,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Bronze
3132,Jos Amlcar Alvarado,M,15.0,174.0,64.0,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,
3132,Jos Amlcar Alvarado,M,15.0,174.0,64.0,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
3132,Jos Amlcar Alvarado,M,15.0,174.0,64.0,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
3170,Jos Marcelo lvarez Villalba,M,16.0,,,Paraguay,PAR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",
3170,Jos Marcelo lvarez Villalba,M,16.0,,,Paraguay,PAR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",
3199,Alfredo lvarez Caldern Wells,M,17.0,,,Peru,PER,1936 Summer,1936,Summer,Berlin,Diving,Diving Men's Springboard,
3200,Arturo lvarez Caldern Wells,M,16.0,,,Peru,PER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,
3232,Alejandro Luis Alvizuri Mack,M,16.0,185.0,76.0,Peru,PER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,
3232,Alejandro Luis Alvizuri Mack,M,16.0,185.0,76.0,Peru,PER,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,
3243,Nariman Aly,F,17.0,169.0,55.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,
3277,Charles Aman,M,16.0,,,Mound City Rowing Club-2,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Fours,Silver
3279,Junaidah Aman,F,17.0,162.0,42.0,Malaysia,MAS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 400 metres,
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Bronze
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Floor Exercise,Silver
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Horse Vault,Gold
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Uneven Bars,
3281,Simona Amnar (-Tabr),F,16.0,158.0,44.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Balance Beam,
3291,Misa Amano,F,17.0,161.0,53.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,
3291,Misa Amano,F,17.0,161.0,53.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,
3307,Antnio Dcio Amaral Filho,M,15.0,,,Brazil,BRA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Backstroke,
3328,Elena Amato,F,16.0,165.0,50.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
3334,Dolores Amaya,F,16.0,,,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,
3362,Bianca Ambrosetti,F,14.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
3374,Roman Ambroi,M,15.0,160.0,45.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,
3396,Shenny Ratna Amelia,F,16.0,152.0,46.0,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Platform,
3402,Maha Amer,F,17.0,165.0,54.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Springboard,
3425,Norma Amezcua Guajardo,F,15.0,160.0,54.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Freestyle,
3425,Norma Amezcua Guajardo,F,15.0,160.0,54.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 800 metres Freestyle,
3425,Norma Amezcua Guajardo,F,15.0,160.0,54.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
3425,Norma Amezcua Guajardo,F,15.0,160.0,54.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 400 metres Individual Medley,
3426,Faustino Amiano Calvo,M,16.0,165.0,52.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,
3449,Nina Amir,F,17.0,170.0,62.0,Israel,ISR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
3472,Simon Ammann,M,16.0,171.0,55.0,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
3472,Simon Ammann,M,16.0,171.0,55.0,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
3472,Simon Ammann,M,16.0,171.0,55.0,Switzerland,SUI,1998 Winter,1998,Winter,Nagano,Ski Jumping,"Ski Jumping Men's Large Hill, Team",
3484,Christian Amoah,M,17.0,184.0,82.0,Ghana,GHA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,
3526,Alberta Boatema Ampomah,F,17.0,,80.0,Ghana,GHA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Super-Heavyweight,
3590,An Ji-Min,F,17.0,163.0,52.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's 500 metres,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,
3594,An Myong-Hwa,F,17.0,,,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,
3601,An Su-Gyeong,F,17.0,160.0,65.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",
3601,An Su-Gyeong,F,17.0,160.0,65.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",
3604,Viktor An,M,16.0,170.0,65.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",
3604,Viktor An,M,16.0,170.0,65.0,South Korea,KOR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",
3622,Yasemin Ecem Anagz,F,17.0,165.0,66.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,
3635,Tatyana Vasilyevna Ananko,F,16.0,171.0,52.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
3653,Virginia Anchestegui Rabasa,F,15.0,168.0,55.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
3653,Virginia Anchestegui Rabasa,F,15.0,168.0,55.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
3659,Mario Ani,M,16.0,195.0,84.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Doubles,
3674,Angela Rosa Anderes,F,16.0,,,Switzerland,SUI,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,
3737,Inge Andersen (-Jensen),F,16.0,162.0,53.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 200 metres Breaststroke,
3758,Leif Ragnar Andersen,M,16.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,
3759,"Else Lilly ""Lilli"" Andersen (-Svanberg)",F,17.0,,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Freestyle,
3759,"Else Lilly ""Lilli"" Andersen (-Svanberg)",F,17.0,,,Denmark,DEN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 400 metres Freestyle,
3843,"Marcus ""Mark"" Anderson",M,16.0,,,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,
3883,Albert Per Andersson,M,17.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
3888,Marion Anita Andersson (-Odell),F,17.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
3907,Elsa Helena Andersson (-Cordes),F,17.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Women's Plain High,
3912,Klas Erik Andersson,M,16.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,
3913,Eva Maria Andersson,F,15.0,167.0,63.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,
3913,Eva Maria Andersson,F,15.0,167.0,63.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
3931,Arne Joakim Andersson,M,17.0,167.0,75.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Springboard,
3953,Lotten Katrin Andersson,F,14.0,167.0,53.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,
3985,Selma Augusta Maria Andersson,F,17.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Diving,Diving Women's Plain High,
3996,"Kletus Vilhelm ""Wille"" Andersson",M,17.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,
3996,"Kletus Vilhelm ""Wille"" Andersson",M,17.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",
4028,Pierre Andraca,M,17.0,183.0,79.0,France,FRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
4048,Rebeca Rodrigues de Andrade,F,17.0,151.0,46.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
4103,Anca Andreiu,F,17.0,168.0,55.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,
4103,Anca Andreiu,F,17.0,168.0,55.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,
4117,Panagiota Andreou,F,16.0,162.0,55.0,Cyprus,CYP,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,
4131,Trine Helene Andresen (-Svendheim),F,16.0,158.0,54.0,Norway,NOR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,
